SetID,Number,Variant,YearFrom,Category,Theme,ThemeGroup,Subtheme,SetName,Image,ImageFilename,USRetailPrice,UKRetailPrice,CARetailPrice,DERetailPrice,USDateAdded,USDateRemoved,Pieces,Minifigs,PackagingType,Availability,USItemNumber,EUItemNumber,EAN,UPC,Width,Height,Depth,Weight,AgeMin,AgeMax,OwnCount,WantCount,InstructionsCount,AdditionalImageCount,Released,Rating,BrickLinkSoldPriceNew,BrickLinkSoldPriceUsed,Designers,LaunchDate,ExitDate
"29810","5005471","1","2019","Gear","Gear","Miscellaneous","Watches/Clocks","Yoda Minifigure Link Watch","X","5005471-1","24.99","","24.99","","28/11/2019 00:00:00","07/03/2020 00:00:00","","","{Not specified}","{Not specified}","","","","","","","","","","","19","51","0","5","X","0","","","","",""
"29550","5005542","1","2019","Gear","Gear","Miscellaneous","Bags","2x4 Red Luggage Tag","X","5005542-1","4.99","3.99","6.99","4.99","07/08/2019 00:00:00","18/05/2024 00:00:00","","","{Not specified}","{Not specified}","5005542","6240765","4895028520021","","","","","","","","133","42","0","3","X","0","","","","",""
"29551","5005543","1","2019","Gear","Gear","Miscellaneous","Bags","2x4 Blue Luggage Tag","X","5005543-1","4.99","3.99","6.99","4.99","07/08/2019 00:00:00","29/06/2024 00:00:00","","","{Not specified}","{Not specified}","5005543","6240769","4895028520014","","","","","","","","101","35","0","3","X","0","","","","",""
"29552","5005578","1","2019","Gear","Gear","Miscellaneous","Stationery","LEGO Pencils 6 pack","X","5005578-1","","2.99","","3.99","","","","","{Not specified}","{Not specified}","5005578","","4895028511401","","","","","","","","30","28","0","1","X","0","","","","",""
"29389","5005584","1","2019","Book","Books","Miscellaneous","Miscellaneous","Building a Dream - The Story of the LEGO House","X","5005584-1","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","123","118","0","0","X","0","","","","",""
"29147","5005614","1","2019","Gear","Gear","Miscellaneous","Watches/Clocks","Emma Buildable Watch","X","5005614-1","24.99","","24.99","","02/03/2019 00:00:00","01/12/2019 00:00:00","","","{Not specified}","{Not specified}","","","","","","","","","","","14","19","0","1","X","0","","","","",""
"29559","5005618","1","2019","Gear","Gear","Miscellaneous","Bags","Boy Luggage Tag","X","5005618-1","5.99","6.99","7.99","7.99","08/08/2019 00:00:00","05/12/2023 00:00:00","","","{Not specified}","{Not specified}","6254228","6254228","4895028511678","","","","","","","","75","33","0","1","X","0","","","","",""
"29634","5005630","1","2019","Gear","Gear","Miscellaneous","Storage","Storage Bag","X","5005630-1","24.99","","24.99","","23/07/2020 00:00:00","05/12/2023 00:00:00","","","{Not specified}","{Not specified}","6258758","","","757894512002","","","","","","","123","63","0","1","X","0","","","","",""
"29101","5005698","1","2019","Gear","Gear","Miscellaneous","Watches/Clocks","Emmet Alarm Clock","X","5005698-1","29.99","24.99","29.99","29.99","04/02/2019 00:00:00","26/03/2020 00:00:00","","","{Not specified}","{Not specified}","9003967","","","830659003967","","","","","","","69","47","0","3","X","0","","","","",""
"29141","5005699","1","2019","Gear","Gear","Miscellaneous","Watches/Clocks","Wyldstyle Alarm Clock","X","5005699-1","29.99","24.99","29.99","29.23","18/04/2019 00:00:00","21/03/2020 00:00:00","","","{Not specified}","{Not specified}","9003974","","","830659003974","","","","","","","44","40","0","3","X","0","","","","",""
"28971","5005700","1","2019","Gear","Gear","Miscellaneous","Watches/Clocks","Emmet Minifigure Link Watch","X","5005700-1","24.99","19.99","33.25","24.99","03/02/2019 00:00:00","20/02/2019 00:00:00","","","{Not specified}","{Not specified}","5005700","","","812768021445","","","","","","","27","28","0","5","X","0","","","","",""
"28972","5005701","1","2019","Gear","Gear","Miscellaneous","Watches/Clocks","Unikitty Buildable Watch with Figure Link","X","5005701-1","24.99","19.99","33.25","24.99","03/02/2019 00:00:00","07/03/2019 00:00:00","","","{Not specified}","{Not specified}","5005701","","","812768021476","","","","","","","22","39","0","5","X","0","","","","",""
"28969","5005703","1","2019","Gear","Gear","Miscellaneous","Watches/Clocks","Wyldstyle Minifigure Link Watch","X","5005703-1","24.99","19.99","24.99","24.36","06/02/2019 00:00:00","13/01/2020 00:00:00","","","{Not specified}","{Not specified}","5005703","","","812768021452","","","","","","","27","25","0","5","X","0","","","","",""
"29553","5005705","1","2019","Gear","Gear","Miscellaneous","Lights","Hot Dog Guy Key Light","X","5005705-1","12.99","9.99","14.99","12.99","02/10/2019 00:00:00","16/11/2024 00:00:00","","","{Not specified}","{Not specified}","5005705","6271337","4895028520731","","","","","","","","161","45","0","1","X","0","","","","",""
"29554","5005706","1","2019","Gear","Gear","Miscellaneous","Lights","Banana Guy Key Light","X","5005706-1","12.99","9.99","14.99","12.99","02/10/2019 00:00:00","01/06/2024 00:00:00","","","{Not specified}","{Not specified}","5005706","6271424","4895028520724","","","","","","","","159","48","0","1","X","0","","","","",""
"29108","5005733","1","2019","Gear","Gear","Miscellaneous","Housewares","Batman Luggage Tag","X","5005733-1","5.99","6.99","7.99","7.99","01/03/2019 00:00:00","17/07/2019 00:00:00","","","{Not specified}","{Not specified}","5005733","","4895028523091","","","","","","","","35","32","0","1","X","0","","","","",""
"29109","5005734","1","2019","Gear","Gear","Miscellaneous","Housewares","Emmet Luggage Tag","X","5005734-1","5.99","6.99","7.99","7.99","01/03/2019 00:00:00","08/01/2020 00:00:00","","","{Not specified}","{Not specified}","5005734","","4895028523060","","","","","","","","47","27","0","1","X","0","","","","",""
"29110","5005735","1","2019","Gear","Gear","Miscellaneous","Housewares","Sweet Mayhem Luggage Tag","X","5005735-1","5.99","6.99","7.99","7.99","01/03/2019 00:00:00","28/06/2019 00:00:00","","","{Not specified}","{Not specified}","5005735","","4895028523114","","","","","","","","26","20","0","1","X","0","","","","",""
"29111","5005736","1","2019","Gear","Gear","Miscellaneous","Housewares","Unikitty Luggage Tag","X","5005736-1","5.99","6.99","7.99","7.99","01/03/2019 00:00:00","28/06/2019 00:00:00","","","{Not specified}","{Not specified}","5005736","","4895028523466","","","","","","","","35","25","0","1","X","0","","","","",""
"29112","5005737","1","2019","Gear","Gear","Miscellaneous","Lights","Unikitty Night Light","X","5005737-1","34.99","29.99","34.99","34.99","01/03/2019 00:00:00","27/01/2020 00:00:00","","","{Not specified}","{Not specified}","5005737","","4895028523169","","","","","","","","76","62","0","1","X","0","","","","",""
"29107","5005738","1","2019","Gear","Gear","Miscellaneous","Stickers","THE LEGO MOVIE 2 Sticker Roll","X","5005738-1","3.99","3.99","3.99","3.99","16/02/2019 00:00:00","14/10/2020 00:00:00","","","{Not specified}","LEGO exclusive","5005738","","4895028523770","","","","","","","","407","160","0","1","X","2","","","","",""
"29113","5005739","1","2019","Gear","Gear","Miscellaneous","Lights","Batman Key Light","X","5005739-1","","9.99","","12.99","","","","","{Not specified}","{Not specified}","5005739","","4895028522438","","","","","","","","97","71","0","1","X","0","","","","",""
"29114","5005740","1","2019","Gear","Gear","Miscellaneous","Lights","Emmet Key Light","X","5005740-1","","9.99","","12.99","","","","","{Not specified}","{Not specified}","5005740","","4895028522445","","","","","","","","58","34","0","1","X","0","","","","",""
"29115","5005741","1","2019","Gear","Gear","Miscellaneous","Lights","Unikitty Key Light","X","5005741-1","","9.99","","12.99","","","","","{Not specified}","{Not specified}","5005741","","4895028522452","","","","","","","","56","51","0","2","X","0","","","","",""
"29143","5005761","1","2019","Gear","Gear","Miscellaneous","Lights","Boy NiteLite","X","5005761-1","24.99","","24.99","","02/03/2019 00:00:00","07/12/2019 00:00:00","","","{Not specified}","{Not specified}","","","","","","","","","","","41","53","0","2","X","0","","","","",""
"29144","5005762","1","2019","Gear","Gear","Miscellaneous","Lights","Girl NiteLite","X","5005762-1","24.99","","24.99","","02/03/2019 00:00:00","28/06/2019 00:00:00","","","{Not specified}","{Not specified}","","","","","","","","","","","30","39","0","2","X","0","","","","",""
"29145","5005763","1","2019","Gear","Gear","Miscellaneous","Lights","Unikitty Torch","X","5005763-1","19.99","","19.99","","02/03/2019 00:00:00","10/11/2019 00:00:00","","","{Not specified}","{Not specified}","","","","","","","","","","","58","61","0","1","X","0","","","","",""
"29146","5005765","1","2019","Gear","Gear","Miscellaneous","Miscellaneous","Bag Tag","X","5005765-1","4.99","","5.99","","02/03/2019 00:00:00","28/04/2020 00:00:00","","","{Not specified}","{Not specified}","","","","","","","","","","","34","27","0","1","X","0","","","","",""
"29536","5005770","1","2019","Gear","Gear","Miscellaneous","Housewares","Lunch Set Iconic Girl","X","5005770-1","14.99","","17.99","","04/08/2019 00:00:00","16/01/2025 00:00:00","","","{Not specified}","{Not specified}","5005770","","","887988011156","","","","","","","30","24","0","1","X","0","","","","",""
"28991","5005775","1","2019","Gear","Gear","Miscellaneous","Trading Cards","The LEGO Movie 2 Awesome Trading Cards","X","5005775-1","","","","","","","","","Foil pack","LEGO exclusive","","","","","","","","","4","","881","73","0","2","X","4","","","","",""
"28990","5005777","1","2019","Gear","Gear","Miscellaneous","Trading Cards","The LEGO Movie 2 Awesome Collector Album","X","5005777-1","","","","","","","","","Shrink-wrapped","LEGO exclusive","","","","","","","","","","","854","68","0","2","X","4","","","","",""
"29498","5005813","1","2019","Gear","Gear","Miscellaneous","Bags","Holographic Brick Backpack","X","5005813-1","80","","80","","25/07/2019 00:00:00","24/12/2024 00:00:00","","","{Not specified}","{Not specified}","6283782","","","757894512064","","","","","","","17","51","0","5","X","0","","","","",""
"29201","5005818","1","2019","Gear","Gear","Miscellaneous","Miscellaneous","Boba Fett Bag Tag","X","5005818-1","5.99","6.99","7.99","7.99","05/04/2019 00:00:00","02/04/2023 00:00:00","","","{Not specified}","{Not specified}","5005818","6284468","4895028522209","","","","","","","","156","65","0","1","X","0","","","","",""
"29202","5005819","1","2019","Gear","Gear","Miscellaneous","Miscellaneous","Darth Vader Bag Tag","X","5005819-1","5.99","6.99","7.99","7.99","05/04/2019 00:00:00","23/02/2020 00:00:00","","","{Not specified}","{Not specified}","5005819","6284469","4895028524548","","","","","","","","117","52","0","1","X","0","","","","",""
"29203","5005820","1","2019","Gear","Gear","Miscellaneous","Miscellaneous","R2 D2 Bag Tag","X","5005820-1","5.99","6.99","7.99","7.99","05/04/2019 00:00:00","15/06/2024 00:00:00","","","{Not specified}","{Not specified}","5005820","6284470","4895028522346","","","","","","","","106","48","0","1","X","0","","","","",""
"29222","5005821","1","2019","Gear","Gear","Miscellaneous","Miscellaneous","Yoda Bag Tag","X","5005821-1","5.99","","7.99","","06/04/2019 00:00:00","16/01/2025 00:00:00","","","{Not specified}","{Not specified}","6284471","","4895028522223","","","","","","","","75","54","0","1","X","0","","","","",""
"29148","5005822","1","2019","Gear","Gear","Miscellaneous","Key Chains","Exclusive LEGO Ford Mustang Key Chain","X","5005822-1","","","","","","","","","Tag","LEGO exclusive","","","","","","","","","","","1426","147","0","2","X","0","","","","",""
"29204","5005823","1","2019","Gear","Gear","Miscellaneous","Watches/Clocks","20th Anniversary Darth Vader Brick Clock","X","5005823-1","29.99","24.99","39.9","29.99","14/04/2019 00:00:00","30/11/2019 00:00:00","","","{Not specified}","{Not specified}","5005823","","","830659004216","","","","","","","151","129","0","2","X","5","","","","",""
"29205","5005824","1","2019","Gear","Gear","Miscellaneous","Watches/Clocks","20th Anniversary Darth Vader Link Watch","X","5005824-1","24.99","19.99","33.25","24.99","14/04/2019 00:00:00","18/04/2020 00:00:00","","","{Not specified}","{Not specified}","8021674","","","812768021674","","","","","","","109","88","0","2","X","0","","","","",""
"29223","5005825","1","2019","Gear","Gear","Miscellaneous","Miscellaneous","Stormtrooper Bag Tag","X","5005825-1","5.99","6.99","7.99","7.99","06/04/2019 00:00:00","22/04/2024 00:00:00","","","{Not specified}","{Not specified}","6284814","6284814","4895028522353","","","","","","","","109","48","0","1","X","0","","","","",""
"29224","5005834","1","2019","Gear","Gear","Miscellaneous","Clip","Emmet Clip","X","5005834-1","5.99","","7.99","","06/04/2019 00:00:00","08/03/2020 00:00:00","","","{Not specified}","LEGO exclusive","","","","","","","","","","","30","17","0","1","X","0","","","","",""
"29225","5005836","1","2019","Gear","Gear","Miscellaneous","Clip","Unikitty Clip","X","5005836-1","5.99","","7.99","","06/04/2019 00:00:00","08/03/2020 00:00:00","","","{Not specified}","LEGO exclusive","","","","","","","","","","","37","21","0","1","X","0","","","","",""
"29367","5005838","1","2019","Gear","Gear","Miscellaneous","Stationery","LEGO Star Wars Notebook with Gel Pen","X","5005838-1","","15.99","","17.99","","","","","{Not specified}","{Not specified}","5005838","","4895028524593","","","","","","","","120","92","0","2","X","0","","","","",""
"29226","5005842","1","2019","Gear","Gear","Miscellaneous","Clip","Sweet Mayhem Clip","X","5005842-1","5.99","","7.99","","06/04/2019 00:00:00","16/01/2020 00:00:00","","","{Not specified}","LEGO exclusive","","","","","","","","","","","28","18","0","1","X","0","","","","",""
"29227","5005843","1","2019","Gear","Gear","Miscellaneous","Clip","Benny Clip","X","5005843-1","5.99","","7.99","","06/04/2019 00:00:00","10/03/2020 00:00:00","","","{Not specified}","LEGO exclusive","","","","","","","","","","","39","27","0","1","X","0","","","","",""
"29228","5005844","1","2019","Gear","Gear","Miscellaneous","Plush","Emmet Minifigure Plush","X","5005844-1","19.99","","19.99","","06/04/2019 00:00:00","07/12/2019 00:00:00","","","{Not specified}","{Not specified}","","","","","","","","","","","54","35","0","1","X","0","","","","",""
"29229","5005846","1","2019","Gear","Gear","Miscellaneous","Plush","Unikitty Plush","X","5005846-1","19.99","","19.99","","06/04/2019 00:00:00","02/12/2019 00:00:00","","","{Not specified}","{Not specified}","","","","","","","","","","","63","77","0","1","X","0","","","","",""
"29806","5005876","1","2019","Gear","Gear","Miscellaneous","Posters","Captain Marvel Black & White Art Print","","","","","","","","","","","None (loose parts)","LEGO exclusive","","","","","","","","","","","61","39","0","0","X","0","","","","",""
"29261","5005877","1","2019","Gear","Gear","Miscellaneous","Posters","Captain Marvel Art Print","X","5005877-1","","","","","","","","","None (loose parts)","LEGO exclusive","","","","","","","","","","","1010","72","0","1","X","0","","","","",""
"29361","5005881","1","2019","Gear","Gear","Miscellaneous","Posters","Avengers: Endgame art print","X","5005881-1","","","","","","","","","{Not specified}","LEGO exclusive","","","","","","","","","","","461","135","0","1","X","0","","","","",""
"29808","5005882","1","2019","Gear","Gear","Miscellaneous","Posters","Avengers: Endgame Black & White Art Print","","","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","71","37","0","0","X","0","","","","",""
"29827","5005883","1","2019","Gear","Gear","Miscellaneous","Posters","Spider-Man: Far From Home Art Print","X","5005883-1","","","","","","","","","{Not specified}","LEGO exclusive","","","","","","","","","","","270","87","0","0","X","0","","","","",""
"29807","5005884","1","2019","Gear","Gear","Miscellaneous","Posters","Spider-Man: Far From Home Black & White Art Print","X","5005884-1","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","74","42","0","0","X","0","","","","",""
"29370","5005885","1","2019","Gear","Gear","Miscellaneous","Digital Media","THE LEGO MOVIE 2: The Second Part (Blu-ray + DVD)","X","5005885-1","39.99","","39.99","","13/06/2019 00:00:00","02/08/2020 00:00:00","","","{Not specified}","Retail","","","","","","","","","","","390","71","0","1","X","4","","","","",""
"29297","5005887","1","2019","Gear","Gear","Miscellaneous","Posters","20th Anniversary Star Wars Poster","","","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","416","133","0","1","X","5","","","","",""
"29294","5005888","1","2019","Gear","Gear","Miscellaneous","Posters","Star Wars 20th anniversary art print","X","5005888-1","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","697","101","0","1","X","0","","","","",""
"29525","5005900","1","2019","Gear","Gear","Miscellaneous","Stationery","Minifigure Notebook","X","5005900-1","","11.99","","12.66","","","","","{Not specified}","{Not specified}","5005900","","4895028511609","","","","","","","","25","36","0","2","X","0","","","","",""
"29555","5005901","1","2019","Gear","Gear","Miscellaneous","Bags","Lloyd Luggage Tag","X","5005901-1","","6.99","","7.99","","","","","{Not specified}","{Not specified}","5005901","","4895028524937","","","","","","","","16","31","0","2","X","0","","","","",""
"29556","5005902","1","2019","Gear","Gear","Miscellaneous","Stationery","Mechanical Pencil","X","5005902-1","","2.99","","3.99","","","","","{Not specified}","{Not specified}","5005902","","4895028516369","","","","","","","","46","65","0","1","X","0","","","","",""
"29557","5005903","1","2019","Gear","Gear","Miscellaneous","Bags","2x4 Brick Luggage Tag","X","5005903-1","","6.99","","7.99","","","","","{Not specified}","{Not specified}","5005903","","4895028523299","","","","","","","","26","23","0","2","X","0","","","","",""
"29804","5005906","1","2019","Gear","Gear","Miscellaneous","Housewares","Red, Bright Blue and Yellow Wall Hanger Set","X","5005906-1","","13.99","","14.99","","","","","{Not specified}","{Not specified}","","6299188","5711938031879","","","","","","","","240","107","0","2","X","0","","","","",""
"29331","5005907","1","2019","Gear","Gear","Miscellaneous","Patches","NASA Apollo 11 Lunar Lander Patch","X","5005907-1","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","2443","284","0","1","X","4","","","","",""
"29501","5005910","1","2019","Gear","Gear","Miscellaneous","Bags","Reversible Canvas Tote Bag ","X","5005910-1","","","","","","","","","Other","LEGO exclusive","","","5702016700718","","","","","","","","620","88","0","1","X","0","","","","",""
"29530","5005918","1","2019","Gear","Gear","Miscellaneous","Bags","Minifigure Belight Backpack","X","5005918-1","","39.99","","44.99","","","","","{Not specified}","{Not specified}","","5005918","5711013064273","","","","","","","","21","31","0","7","X","0","","","","",""
"29528","5005919","1","2019","Gear","Gear","Miscellaneous","Bags","Friends Belight Backpack","X","5005919-1","","39.99","","44.99","","","","","{Not specified}","{Not specified}","","5005919","5711013064280","","","","","","","","15","18","0","9","X","0","","","","",""
"29534","5005920","1","2019","Gear","Gear","Miscellaneous","Bags","NINJAGO Belight Backpack","X","5005920-1","","39.99","","43.86","","","","","{Not specified}","{Not specified}","","5005920","5711013064259","","","","","","","","13","30","0","9","X","0","","","","",""
"29535","5005921","1","2019","Gear","Gear","Miscellaneous","Stationery","NINJAGO Pencil Roll","X","5005921-1","","6.99","","7.99","","","","","{Not specified}","{Not specified}","","5005921","5711013063627","","","","","","","","19","35","0","3","X","0","","","","",""
"29529","5005922","1","2019","Gear","Gear","Miscellaneous","Stationery","Friends Pencil Roll","X","5005922-1","","6.99","","7.79","","","","","{Not specified}","{Not specified}","","5005922","5711013063986","","","","","","","","14","18","0","3","X","0","","","","",""
"29531","5005923","1","2019","Gear","Gear","Miscellaneous","Stationery","Minifigure Pencil Roll","X","5005923-1","","6.99","","7.79","","","","","{Not specified}","{Not specified}","","5005923","5711013063139","","","","","","","","38","48","0","3","X","0","","","","",""
"29532","5005924","1","2019","Gear","Gear","Miscellaneous","Bags","Teen Minifigure Backpack","X","5005924-1","","44.99","","49.99","","","","","{Not specified}","{Not specified}","","5005924","5711013056322","","","","","","","","50","64","0","2","X","0","","","","",""
"29533","5005926","1","2019","Gear","Gear","Miscellaneous","Bags","Minifigure Drawstring Bag","X","5005926-1","","9.99","","11.69","","","","","{Not specified}","{Not specified}","","5005926","5711013063078","","","","","","","","39","45","0","3","X","0","","","","",""
"29558","5005927","1","2019","Gear","Gear","Miscellaneous","Bags","Kindergarten Backpack","X","5005927-1","","17.99","","19.99","","","","","{Not specified}","{Not specified}","","5005927","5711013063191","","","","","","","","14","21","0","4","X","0","","","","",""
"29526","5005928","1","2019","Gear","Gear","Miscellaneous","Housewares","Minifigure Lunch Box","X","5005928-1","","5.99","","6.99","","","","","{Not specified}","{Not specified}","","5005928","5711938030384","","","","","","","","74","41","0","1","X","0","","","","",""
"29527","5005929","1","2019","Gear","Gear","Miscellaneous","Housewares","NINJAGO Lunch Box","X","5005929-1","","5.99","","6.81","","","","","{Not specified}","{Not specified}","","5005929","5711938030391","","","","","","","","37","29","0","1","X","0","","","","",""
"29860","5005933","1","2019","Gear","Gear","Miscellaneous","Stationery","Stranger Things Sketchbook","X","5005933-1","","","","","","","","","{Not specified}","LEGO exclusive","","","","","","","","","","","432","43","0","0","X","0","","","","",""
"29393","5005956","1","2019","Gear","Gear","Miscellaneous","Posters","Stranger Things Poster","X","5005956-1","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","117","139","0","1","X","0","","","","",""
"29524","5005969","1","2019","Gear","Gear","Miscellaneous","Stationery","Back to School Pack","X","5005969-1","","","","","","","","","Shrink-wrapped","Not sold","","6305722","5702016749106","","","","","0.136","4","","797","36","0","1","X","1","","","","",""
"31488","5005996","1","2019","Gear","Gear","Miscellaneous","Posters","Belgian Patent for LEGO Elements 1958","X","5005996-1","","","","","","","","","{Not specified}","LEGO exclusive","","","","","","","","","","","173","54","0","0","X","0","","","","",""
"29805","5005997","1","2019","Gear","Gear","Miscellaneous","Posters","1st Edition Elephant Water Colour Print, Circa 1937","X","5005997-1","","","","","","","","","{Not specified}","LEGO exclusive","","","","","","","","","","","178","48","0","1","X","0","","","","",""
"29828","5005999","1","2019","Gear","Gear","Miscellaneous","Posters","1st Edition of Wooden Duck Print, 1958","X","5005999-1","","","","","","","","","{Not specified}","LEGO exclusive","6308490","6308490","","","","","","","","","228","65","0","1","X","0","","","","",""
"33947","5006002","1","2019","Gear","Gear","Miscellaneous","Posters","Toy Hen and Chicks Art Print","X","5006002-1","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","71","27","0","0","X","0","","","","",""
"31509","5006003","1","2019","Gear","Gear","Miscellaneous","Posters","Australian Patent LEGO Minifigure 1977","X","5006003-1","","","","","","","","","{Not specified}","LEGO exclusive","","","","","","","","","","","256","52","0","0","X","0","","","","",""
"29575","5006007","1","2019","Gear","Gear","Miscellaneous","Posters","Japanese Patent LEGO Duplo Brick 1968 Art Print","X","5006007-1","","","","","","","","","{Not specified}","LEGO exclusive","","","","","","","","","","","151","78","0","1","X","0","","","","",""
"29674","5006008","1","2019","Gear","Gear","Miscellaneous","Stationery","VIP Gifting Set","X","5006008-1","","","","","","","","","Shrink-wrapped","LEGO exclusive","","6309114","","","","","","","","","819","43","0","1","X","0","","","","",""
"29565","5006016","1","2019","Gear","Gear","Miscellaneous","Housewares","Picnic Blanket","X","5006016-1","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","258","111","0","1","X","0","","","","",""
"29587","5006017","1","2019","Gear","Gear","Miscellaneous","Housewares","LEGO Lunchbox","X","5006017-1","","","","","","","","","Other","LEGO exclusive","","6312504","","","19.3","15.3","7.7","0.274","","","510","86","0","1","X","0","","","","",""
"29626","5006027","1","2019","Gear","Gear","Miscellaneous","Role-play toys","LEGO Batman Deluxe Costume","X","5006027-1","","34.99","","39.99","","","","","{Not specified}","{Not specified}","","","5702016781359","","","","","","","","17","18","0","6","X","0","","","","",""
"29716","5006030","1","2019","Gear","Gear","Miscellaneous","Miscellaneous","Santa Bag Tag","X","5006030-1","5.99","6.99","7.99","7.99","20/11/2019 00:00:00","03/03/2020 00:00:00","","","{Not specified}","{Not specified}","5006030","","4895028526375","","","","","","","","73","29","0","3","X","0","","","","",""
"29849","5006031","1","2019","Gear","Gear","Miscellaneous","Housewares","Holiday Bag Tag R2 D2","","","5.99","","7.99","","10/12/2019 00:00:00","29/07/2021 00:00:00","","","{Not specified}","{Not specified}","","","","","","","","","","","73","30","0","0","X","0","","","","",""
"29850","5006032","1","2019","Gear","Gear","Miscellaneous","Housewares","Holiday Bag Tag Chewbacca","","","5.99","6.99","7.99","7.79","10/12/2019 00:00:00","07/03/2020 00:00:00","","","{Not specified}","{Not specified}","5006032","","4895028524814","","","","","","","","74","27","0","0","X","0","","","","",""
"29851","5006033","1","2019","Gear","Gear","Miscellaneous","Housewares","Holiday Bag Tag Darth Vader","","","5.99","","7.99","","10/12/2019 00:00:00","04/04/2021 00:00:00","","","{Not specified}","{Not specified}","","","","","","","","","","","66","28","0","0","X","0","","","","",""
"29852","5006034","1","2019","Gear","Gear","Miscellaneous","Housewares","Holiday Bag Tag Yoda","","","5.99","6.99","7.99","7.79","10/12/2019 00:00:00","14/02/2021 00:00:00","","","{Not specified}","{Not specified}","5006034","","4895028524807","","","","","","","","92","23","0","0","X","0","","","","",""
"29821","5006065","1","2019","Extended","Promotional","Miscellaneous","Minifigure","Brick Friday 2019 Minifigure","X","5006065-1","","","","","","","","1","{Not specified}","{Not specified}","","","5702016832112","","","","","","","","619","311","0","1","X","0","44.0300","14.4600","","",""
"29818","5006066","1","2019","Extended","Promotional","Miscellaneous","LEGO brand stores","Brick Friday 2019 Brick","X","5006066-1","","","","","","","1","","Blister pack","LEGO exclusive","","","5702016832129","","","","","","4","","583","212","0","0","X","4","7.9300","","","",""
"29954","5006086","1","2019","Gear","Gear","Miscellaneous","Bags","LEGO Masters Shopping Bag","X","5006086-1","","","","","","","","","{Not specified}","LEGO exclusive","","","","","","","","","","","539","34","0","0","X","0","","","","",""
"31585","5006624","1","2019","Gear","Gear","Miscellaneous","Plush","Chewbacca Plush","X","5006624-1","26.99","24.99","32.99","26.99","04/04/2021 00:00:00","16/01/2025 00:00:00","","","{Not specified}","{Not specified}","6365971","6365971","0011964504916","","","","","","","","103","77","0","3","X","0","","","","",""
"28992","6244853","1","2019","Extended","Promotional","Miscellaneous","LEGO brand stores","Lion Dance","X","6244853-1","","","","","","","","","Box","LEGO exclusive","","","","","","","","","","","79","300","0","0","X","0","75.0700","","","",""
"33963","6273754","1","2019","Extended","Promotional","Miscellaneous","","Piglet","X","6273754-1","","","","","","","723","","{Not specified}","{Not specified}","","","","","","","","","","","8","43","0","0","X","0","","","","",""
"29608","6307985","1","2019","Extended","Promotional","Miscellaneous","Toys R Us","Spring","X","6307985-1","","","","","","","125","","Box","Retail - limited","","","","","","","","","","","293","607","0","0","X","0","39.2000","14.2400","","",""
"29609","6307986","1","2019","Extended","Promotional","Miscellaneous","Toys R Us","Summer","X","6307986-1","","","","","","","103","","Box","Retail - limited","","","","","","","","","","","277","575","0","0","X","0","42.2600","14.2400","","",""
"29610","6307987","1","2019","Extended","Promotional","Miscellaneous","Toys R Us","Autumn","X","6307995-1","","","","","","","126","","Box","Retail - limited","","","","","","","","","","","282","580","0","0","X","0","33.4900","14.2400","","",""
"29611","6307988","1","2019","Extended","Promotional","Miscellaneous","Toys R Us","Winter","X","6307997-1","","","","","","","113","","Box","Retail - limited","","","","","","","","","","","272","595","0","0","X","0","54.0800","14.2400","","",""
"30989","6311307","1","2019","Extended","Promotional","Miscellaneous","Toys R Us","Reindeer ornament","","","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","40","46","0","0","X","0","5.9700","","","",""
"30986","6311310","1","2019","Extended","Promotional","Miscellaneous","Toys R Us","Snowman ornament","","","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","34","45","0","0","X","0","4.8800","","","",""
"30987","6311314","1","2019","Extended","Promotional","Miscellaneous","Toys R Us","Santa ornament","","","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","33","48","0","0","X","0","5.9400","","","",""
"30988","6311315","1","2019","Extended","Promotional","Miscellaneous","Toys R Us","Christmas tree ornament","","","","","","","","","","","{Not specified}","{Not specified}","","","","","","","","","","","33","53","0","0","X","0","8.2200","","","",""
"29819","6313092","1","2019","Extended","Promotional","Miscellaneous","LEGO brand stores","Surfer Van","X","6313092-1","","","","","","","62","1","Polybag","{Not specified}","5005994","","","","","","","","","","537","413","0","0","X","0","11.9900","7.5000","","",""
"31135","6313287","1","2019","Extended","Promotional","Miscellaneous","Gift with Purchase","Buildable 2x4 Red Brick","X","5006085-1","","","","","","","72","","Box","LEGO exclusive","","","","","","","","","","","1033","278","0","0","X","0","18.3700","12.3300","","",""
"29687","6313291","1","2019","Extended","Promotional","Miscellaneous","Gift with Purchase","Buildable 2x4 Red Brick","X","5006085-1","","","","","","","72","","Box","LEGO exclusive","","","","","","","","","6","","2257","484","0","1","X","5","28.5700","24.5000","","",""
